episode,reward,epsilon_start,epsilon_end,mean_loss
1304,-0.9726400000000002,0.381379,0.3809135,0.025753180847968907
1305,-1.01716,0.380904,0.3804385,0.023246352864662187
1306,-0.84153,0.380429,0.3799635,0.02205736808376969
1307,-0.7966300000000001,0.379954,0.3794885,0.02123320850543678
1308,-0.9687500000000003,0.379479,0.3790135,0.024612990118039305
1309,-1.0459399999999996,0.379004,0.3785385,0.026473559448786547
1310,-0.74363,0.378529,0.3780635000000001,0.024998392799752765
1311,-0.7818399999999999,0.378054,0.3775885,0.026524411473073998
1312,-0.8978500000000001,0.377579,0.3771135000000001,0.02437337970986846
1313,-1.1087099999999996,0.377104,0.3766385,0.02346172842022497
1314,-0.87354,0.376629,0.3761635000000001,0.023582061206980143
1315,-0.8523099999999997,0.376154,0.3756885,0.025752327501832043
1316,-0.9740999999999999,0.3756790000000001,0.3752135000000001,0.02419708235480357
1317,-0.8352699999999997,0.375204,0.3747385,0.027200151165598072
1318,-0.9438900000000002,0.3747290000000001,0.3742635000000001,0.027299463195959106
1319,-1.1342599999999994,0.374254,0.37378849999999997,0.024872267013415696
1320,-1.12679,0.3737790000000001,0.3733135000000001,0.027426471726503223
1321,-0.8338699999999999,0.37330399999999997,0.37283849999999996,0.02608792801256641
1322,-0.6488799999999999,0.3728290000000001,0.37236350000000007,0.022218453196110204
1323,-0.8826500000000002,0.37235399999999996,0.37188849999999996,0.023666297463933006
1324,-0.7752899999999999,0.37187900000000007,0.37141350000000006,0.027286272905766965
1325,-0.6305400000000001,0.37140399999999996,0.37093849999999995,0.022531799568678252
1326,-0.7984799999999995,0.37092900000000006,0.37046350000000006,0.01929499756428413
1327,-0.8916599999999996,0.37045399999999995,0.36998849999999994,0.022275774952431673
1328,-0.9142800000000002,0.36997900000000006,0.36951350000000005,0.018221029217820615
1329,-0.77808,0.36950399999999994,0.36903850000000005,0.021087329866713845
1330,-0.7409600000000001,0.36902900000000005,0.36856350000000004,0.020310232925985473
1331,-0.8351699999999999,0.36855399999999994,0.36808850000000004,0.030903957603150047
1332,-0.9292800000000001,0.36807900000000005,0.36761350000000004,0.02041154476173688
1333,-0.9438299999999998,0.36760399999999993,0.36713850000000003,0.020005003910337108
1334,-0.7494899999999999,0.36712900000000004,0.36666350000000003,0.022908014403947165
1335,-0.9357599999999994,0.36665400000000004,0.36618850000000003,0.02296327235584613
1336,-0.7333200000000002,0.36617900000000003,0.3657135,0.02659917830256745
1337,-0.7859399999999999,0.36570400000000003,0.3652385,0.029041190778079908
1338,-0.9221299999999998,0.365229,0.3647635,0.02327088219288271
1339,-0.8764799999999999,0.364754,0.3642885,0.020397402913949918
1340,-0.9990999999999995,0.364279,0.3638135,0.02366586841555545
1341,-0.7784699999999998,0.363804,0.3633385,0.022293737334257456
1342,-0.8530399999999997,0.363329,0.3628635,0.021537516388634687
1343,-0.8440099999999999,0.362854,0.3623885,0.02329800384846749
1344,-1.0356799999999995,0.362379,0.3619135,0.028684972274495523
1345,-0.7910500000000001,0.361904,0.3614385,0.02506794311106205
1346,-0.7839000000000003,0.361429,0.3609635,0.029087869863724337
1347,-0.7189300000000001,0.3609540000000001,0.3604885,0.021444577177753672
1348,-0.9156900000000001,0.360479,0.3600135,0.020397711138648446
1349,-0.6383300000000001,0.3600040000000001,0.3595385,0.02653777824045392
1350,-0.7351,0.359529,0.3590635000000001,0.026923219022573903
1351,-0.7541700000000003,0.3590540000000001,0.3585885,0.027718769644852728
1352,-0.8399800000000002,0.358579,0.3581135000000001,0.0265567251999164
1353,-0.9236100000000002,0.3581040000000001,0.35763849999999997,0.023988456800580024
1354,-0.7646700000000001,0.357629,0.3571635000000001,0.024367051423469094
1355,-0.9632000000000001,0.3571540000000001,0.35668849999999996,0.02141118750558235
1356,-0.9214499999999999,0.3566790000000001,0.35621350000000007,0.021132066849677358
1357,-0.8342199999999996,0.3562040000000001,0.35573849999999996,0.019675837197282817
1358,-0.9468100000000002,0.3557290000000001,0.35526350000000007,0.018900936376012395
1359,-0.6308500000000002,0.35525400000000007,0.35478849999999995,0.023990128267323597
1360,-0.8592399999999999,0.35477900000000007,0.35431350000000006,0.02332208217558218
1361,-0.90703,0.35430400000000006,0.35383849999999994,0.02794338651772705
1362,-0.8744900000000002,0.35382900000000006,0.35336350000000005,0.021857110577402635
1363,-0.90414,0.35335400000000006,0.35288849999999994,0.02766967072035186
1364,-1.0245599999999997,0.35287900000000005,0.35241350000000005,0.01976636589417467
1365,-0.6429199999999999,0.35240400000000005,0.35193849999999993,0.020739830225356855
1366,-0.6937200000000001,0.35192900000000005,0.35146350000000004,0.024347978145233356
1367,-1.1055499999999996,0.35145400000000004,0.3509884999999999,0.01920847397937905
1368,-0.9936599999999999,0.35097900000000004,0.35051350000000003,0.0233632027785643
1369,-0.74019,0.35050400000000004,0.35003850000000003,0.02072783102368703
1370,-1.01569,0.35002900000000003,0.3495635,0.023403589621011633
1371,-0.82964,0.34955400000000003,0.34908850000000013,0.021588550289161502
1372,-0.8661499999999999,0.34907900000000003,0.3486135,0.02666905627673259
1373,-0.90536,0.348604,0.34813850000000013,0.019827221762097905
1374,-0.9280999999999996,0.348129,0.3476635,0.02374391707824543
1375,-1.0118699999999996,0.347654,0.3471885000000001,0.02622577770926
1376,-0.73383,0.347179,0.3467135,0.02148046185131534
1377,-0.9102900000000002,0.3467040000000001,0.3462385000000001,0.01998833438643487
1378,-0.7799200000000001,0.346229,0.3457635,0.02217039404553361
1379,-0.7358300000000001,0.3457540000000001,0.3452885000000001,0.02469250575872138
1380,-1.0460900000000002,0.345279,0.3448135,0.0231414803781081
1381,-0.8869,0.3448040000000001,0.3443385000000001,0.020377111420966685
1382,-0.90659,0.344329,0.3438635,0.02687219127343269
1383,-0.7343700000000001,0.3438540000000001,0.3433885000000001,0.015704271330323535
1384,-0.7909699999999998,0.343379,0.3429135,0.026804457402322443
1385,-0.8596699999999997,0.3429040000000001,0.3424385000000001,0.019961796920979394
1386,-0.8731300000000001,0.342429,0.3419635,0.02897111005615443
1387,-0.7670100000000002,0.3419540000000001,0.3414885000000001,0.01926112103363266
1388,-0.8768699999999998,0.341479,0.34101349999999997,0.02289212884468725
1389,-0.8660699999999997,0.3410040000000001,0.3405385000000001,0.031091356070828625
1390,-0.7318100000000001,0.34052899999999997,0.3400635000000001,0.028606150575797074
1391,-0.7125800000000001,0.3400540000000001,0.33958850000000007,0.028940244908444584
1392,-0.7016699999999999,0.33957899999999996,0.33911350000000007,0.02106426865735557
1393,-0.68365,0.33910400000000007,0.33863850000000006,0.024999051856866572
1394,-0.8883799999999998,0.33862899999999996,0.33816350000000006,0.022379918567603452
1395,-0.8376400000000002,0.33815400000000007,0.33768850000000006,0.029327160600805657
1396,-0.8227000000000002,0.33767900000000006,0.33721350000000005,0.01858495274471352
1397,-0.68445,0.33720400000000006,0.33673850000000005,0.02533016308181686
1398,-0.6349,0.33672900000000006,0.33626350000000005,0.02459799417614704
1399,-0.7169000000000002,0.33625400000000005,0.33578850000000005,0.02399912711640354
1400,-0.7520700000000002,0.33577900000000005,0.33531350000000004,0.021123497431981376
1401,-0.9516,0.33530400000000005,0.33483850000000004,0.0241938578672125
1402,-0.85394,0.33482900000000004,0.33436350000000004,0.02143529800559918
1403,-0.7494200000000001,0.33435400000000004,0.33388850000000003,0.03014152944961097
1404,-0.86522,0.33387900000000004,0.33341350000000003,0.027391346149961464
1405,-0.82638,0.33340400000000003,0.3329385,0.01748847001697868
1406,-0.7409900000000001,0.33292900000000003,0.3324635,0.021050577506248374
1407,-0.7876900000000001,0.332454,0.3319885,0.02240413876133971
1408,-0.8236600000000001,0.331979,0.3315135,0.021349432268762028
1409,-0.8974299999999998,0.331504,0.3310385,0.021620395740319508
1410,-0.8610200000000001,0.331029,0.3305635,0.019490078899543732
1411,-0.8408399999999993,0.330554,0.3300885000000001,0.015937162996269762
1412,-0.6768200000000001,0.330079,0.3296135,0.023589404199155978
1413,-0.7420900000000001,0.329604,0.3291385000000001,0.029758408265770413
1414,-0.8336099999999999,0.329129,0.3286635,0.0231802957734908
1415,-0.8536100000000001,0.328654,0.3281885000000001,0.02704586722917156
1416,-0.83011,0.328179,0.3277135,0.019199666706554125
1417,-0.7620899999999997,0.3277040000000001,0.3272385000000001,0.019826218271628022
1418,-0.7846299999999999,0.327229,0.3267635,0.02764410761090403
1419,-0.78396,0.3267540000000001,0.3262885000000001,0.019973099816998
1420,-0.7261299999999998,0.326279,0.3258135,0.022076141858706252
1421,-0.9343799999999999,0.3258040000000001,0.3253385000000001,0.020424828809918836
1422,-0.7409400000000002,0.325329,0.32486349999999997,0.02171739336394239
1423,-0.58298,0.3248540000000001,0.3243885000000001,0.02240969815524295
1424,-0.7828,0.324379,0.32391349999999997,0.022388583947322332
1425,-0.7724900000000001,0.3239040000000001,0.3234385000000001,0.023716690514993387
1426,-0.8971499999999996,0.32342899999999997,0.32296349999999996,0.023212888408452273
1427,-0.6255799999999999,0.3229540000000001,0.32248850000000007,0.02458934492606204
1428,-0.7873799999999996,0.32247899999999996,0.32201349999999995,0.02568545885034837
1429,-0.6858899999999997,0.32200400000000007,0.32153850000000006,0.01900174930517096
1430,-0.7576799999999998,0.32152899999999995,0.32106350000000006,0.02113602786703268
1431,-0.7704099999999998,0.32105400000000006,0.32058850000000005,0.02251339137845207
1432,-0.6599399999999997,0.32057899999999995,0.32011350000000005,0.026384818642400207
1433,-0.8447400000000002,0.32010400000000006,0.31963850000000005,0.022786508116987535
1434,-0.70955,0.31962899999999994,0.31916350000000004,0.02517340762540698
1435,-0.6599400000000002,0.31915400000000005,0.31868850000000004,0.023173932383651844
1436,-0.7588400000000001,0.31867900000000005,0.31821350000000004,0.02133960990991909
1437,-0.8010800000000003,0.31820400000000004,0.31773850000000003,0.02134462411981076
1438,-0.91273,0.31772900000000004,0.31726350000000003,0.020973432589671576
1439,-0.7494100000000002,0.31725400000000004,0.31678850000000003,0.023413208983038204
1440,-0.6704400000000001,0.31677900000000003,0.3163135,0.021682251082966106
1441,-0.82028,0.31630400000000003,0.3158385,0.019261774598999182
1442,-0.9435199999999998,0.315829,0.3153635,0.024380188557115615
1443,-0.7852200000000001,0.315354,0.3148885,0.02244612900627544
1444,-0.61998,0.314879,0.3144135,0.023486485316534526
1445,-0.7226299999999999,0.314404,0.3139385,0.020770163937995675
1446,-0.7189200000000002,0.313929,0.3134635,0.022968957366538235
1447,-0.81386,0.313454,0.3129885,0.023748851597192696
1448,-0.8004600000000003,0.312979,0.3125135,0.02055429803876905
1449,-0.8732299999999997,0.312504,0.3120385,0.024230099979176883
1450,-0.8057299999999996,0.312029,0.3115635,0.021064104178803972
1451,-0.7789599999999999,0.311554,0.3110885000000001,0.028308069247286766
1452,-0.8641199999999998,0.311079,0.3106135,0.0207129123917548
1453,-0.71889,0.310604,0.3101385000000001,0.02403100087947678
1454,-0.6758100000000002,0.310129,0.3096635,0.02000101925470517
1455,-0.6440100000000001,0.309654,0.3091885000000001,0.023787145744136068
1456,-0.7230100000000003,0.309179,0.3087135,0.020677917852590325
1457,-0.9377999999999997,0.3087040000000001,0.3082385000000001,0.024682772058586124
1458,-0.75836,0.308229,0.30776349999999997,0.02077148913114797
1459,-0.8942699999999998,0.3077540000000001,0.3072885000000001,0.01793656094756443
1460,-0.8285799999999999,0.30727899999999997,0.30681349999999996,0.02070818015461555
1461,-0.7287399999999999,0.3068040000000001,0.30633850000000007,0.020352959713491145
1462,-0.9050699999999998,0.30632899999999996,0.30586349999999995,0.022393316496745683
1463,-0.93057,0.30585400000000007,0.30538850000000006,0.02257020949065918
1464,-0.60074,0.30537899999999996,0.30491349999999995,0.023775559472560416
1465,-0.8230400000000002,0.30490400000000006,0.30443850000000006,0.022786066433181987
1466,-0.7007099999999999,0.30442899999999995,0.30396349999999994,0.025278724365052768
1467,-0.66972,0.30395400000000006,0.30348850000000005,0.02208351156063145
1468,-0.8503399999999997,0.30347899999999994,0.30301349999999994,0.01657236774568446
1469,-0.9003399999999998,0.30300400000000005,0.30253850000000004,0.01965399628621526
1470,-0.9041200000000001,0.30252899999999994,0.30206350000000004,0.025033850391919257
1471,-0.7578000000000003,0.30205400000000004,0.30158850000000004,0.02254712422058219
1472,-0.75795,0.30157900000000004,0.30111350000000003,0.021063279880327173
1473,-0.8052700000000002,0.30110400000000004,0.30063850000000003,0.02137600152287632
1474,-0.85192,0.30062900000000004,0.3001635,0.02549768517841585
1475,-0.83788,0.30015400000000003,0.2996885,0.024676506840332877
1476,-0.69386,0.29967900000000003,0.2992135,0.0244585237200954
1477,-0.8558499999999999,0.299204,0.2987385,0.025375282926834188
1478,-1.1842999999999997,0.29872900000000013,0.2982635,0.021615234111086467
1479,-0.99889,0.298254,0.2977885,0.017767632501781917
1480,-0.5730600000000001,0.2977790000000001,0.2973135,0.02313415755466849
1481,-0.6346400000000001,0.297304,0.2968385,0.0185410844249418
1482,-0.6882100000000002,0.2968290000000001,0.2963635,0.02279970249917824
1483,-0.7436200000000002,0.296354,0.2958885,0.017938107829832007
1484,-0.69254,0.2958790000000001,0.2954135,0.022066308415378443
1485,-0.79204,0.295404,0.2949385,0.018346124685776885
1486,-0.6184399999999998,0.2949290000000001,0.2944635,0.023570938209304587
1487,-0.7309100000000004,0.294454,0.2939885,0.022042678944708315
1488,-0.6300500000000001,0.2939790000000001,0.2935135,0.026062862632970793
1489,-0.5498400000000001,0.293504,0.2930385,0.022728065311093816
1490,-0.7726999999999996,0.2930290000000001,0.2925635,0.026850295412004926
1491,-0.6625400000000002,0.292554,0.2920885000000001,0.022785676199709996
1492,-0.8500099999999999,0.2920790000000001,0.29161349999999997,0.023055998485651798
1493,-0.7381900000000002,0.291604,0.2911385000000001,0.02311454470414901
1494,-0.80784,0.2911290000000001,0.2906635000000001,0.024592833115893883
1495,-0.8090399999999998,0.29065399999999997,0.29018850000000007,0.022780883849482052
1496,-0.72909,0.2901790000000001,0.28971350000000007,0.02846874694194412
1497,-0.6525400000000001,0.2897040000000001,0.28923850000000006,0.020036023705033587
1498,-0.7541700000000001,0.28922900000000007,0.28876350000000006,0.01893819894292392
1499,-0.5656100000000002,0.28875400000000007,0.28828850000000006,0.01966758588125231
1500,-0.6435500000000002,0.28827900000000006,0.28781350000000006,0.029259495886508377
1501,-0.8793200000000002,0.28780400000000006,0.28733850000000005,0.026630011918605305
1502,-0.7726200000000002,0.28732900000000006,0.28686350000000005,0.025463134238962085
1503,-0.8373399999999999,0.28685400000000005,0.28638850000000005,0.01695272252196446
1504,-0.7685199999999996,0.28637900000000005,0.28591350000000004,0.024230923450086265
1505,-0.6567299999999999,0.28590400000000005,0.28543850000000004,0.0179415333236102
1506,-0.7491299999999999,0.28542900000000004,0.28496350000000004,0.022747509249311407
1507,-0.8090399999999999,0.28495400000000004,0.28448850000000003,0.02514228418993298
1508,-0.75921,0.28447900000000004,0.28401350000000003,0.02158113827579655
1509,-0.9520699999999997,0.28400400000000003,0.2835385,0.022870197582815308
1510,-0.85943,0.28352900000000003,0.28306350000000013,0.022466526212956524
1511,-0.8613700000000003,0.28305400000000003,0.2825885,0.01930397854594048
1512,-0.6081600000000001,0.282579,0.28211350000000013,0.028837187639437614
1513,-0.76953,0.282104,0.2816385,0.02070440977724502
1514,-0.9947,0.281629,0.2811635000000001,0.02193216127343476
1515,-0.8038299999999998,0.281154,0.2806885,0.021147113374317995
1516,-0.7707799999999998,0.2806790000000001,0.2802135000000001,0.018951444925914985
1517,-0.9323099999999999,0.280204,0.2797385,0.021533736465498804
1518,-0.67098,0.2797290000000001,0.2792635000000001,0.01899368040583795
1519,-0.79146,0.279254,0.2787885,0.02099698349891696
1520,-0.7721499999999999,0.2787790000000001,0.2783135000000001,0.023807169734791387
1521,-0.7067200000000001,0.278304,0.2778385,0.020516538723095435
1522,-0.8481700000000001,0.2778290000000001,0.2773635000000001,0.02467033701497712
1523,-0.8525200000000001,0.277354,0.2768885,0.019583456525870135
1524,-0.8134999999999997,0.2768790000000001,0.2764135000000001,0.019969172282726502
1525,-0.57128,0.276404,0.2759385,0.025862095200282056
1526,-0.7487400000000002,0.2759290000000001,0.2754635000000001,0.018876696848019493
1527,-0.6713000000000001,0.275454,0.27498849999999997,0.022680549232754855
1528,-0.9206000000000002,0.2749790000000001,0.2745135000000001,0.020020355105516502
1529,-0.7291000000000002,0.27450399999999997,0.2740385000000001,0.022432743118843065
1530,-0.8460699999999999,0.2740290000000001,0.27356350000000007,0.021216076061537022
1531,-0.8026200000000002,0.27355399999999996,0.27308850000000007,0.025514785602863414
1532,-0.7910199999999998,0.27307900000000007,0.27261350000000006,0.02293984697025735
1533,-0.8960799999999998,0.27260399999999996,0.27213850000000006,0.02453598825377412
1534,-0.7803599999999999,0.27212900000000007,0.27166350000000006,0.018987046045804163
1535,-0.7699000000000003,0.27165400000000006,0.27118850000000005,0.01957572345927474
1536,-0.8355300000000002,0.27117900000000006,0.27071350000000005,0.01666298828466097
1537,-0.6276200000000003,0.27070400000000006,0.27023850000000005,0.02223521125531988
1538,-0.6545,0.27022900000000005,0.26976350000000004,0.022166573247523046
1539,-0.6149200000000002,0.26975400000000005,0.26928850000000004,0.023482200375874528
1540,-0.76133,0.26927900000000005,0.26881350000000004,0.02312869288085494
1541,-0.6798500000000002,0.26880400000000004,0.26833850000000004,0.02360136838804465
1542,-0.7270500000000001,0.26832900000000004,0.26786350000000003,0.017548638907319402
1543,-0.4390000000000001,0.26785400000000004,0.26738850000000003,0.023907816947903483
1544,-0.81746,0.26737900000000003,0.2669135,0.020098290388705208
1545,-0.7955400000000001,0.26690400000000003,0.2664385,0.02155990997329354
1546,-0.63295,0.266429,0.2659635,0.02118086761474842
1547,-0.6672699999999996,0.265954,0.2654885,0.026987181648146362
1548,-0.6366000000000002,0.265479,0.2650135,0.02185137733729789
1549,-0.6619600000000001,0.265004,0.2645385,0.019588616197870577
1550,-0.6657600000000002,0.264529,0.2640635000000001,0.019923606104857754
1551,-0.9075999999999999,0.264054,0.2635885,0.022116662446642295
1552,-0.8586900000000001,0.263579,0.2631135000000001,0.021406183858634905
1553,-0.7037800000000001,0.263104,0.2626385,0.022828366929607
1554,-0.7351699999999999,0.262629,0.2621635000000001,0.02433962383947801
1555,-0.8379399999999998,0.262154,0.2616885,0.023030885816551744
1556,-0.6900300000000003,0.2616790000000001,0.2612135000000001,0.021837473929626868
1557,-0.7729200000000002,0.261204,0.2607385,0.021184809370024597
1558,-0.5839799999999999,0.2607290000000001,0.2602635000000001,0.019150255870481487
1559,-0.65104,0.260254,0.2597885,0.018950831496040335
1560,-0.7451299999999995,0.2597790000000001,0.2593135000000001,0.027312128831981683
1561,-0.88066,0.259304,0.25883849999999997,0.02501514494717412
1562,-0.4901900000000001,0.2588290000000001,0.2583635000000001,0.021756766695179976
1563,-0.6847000000000001,0.258354,0.25788849999999996,0.017756010813463945
1564,-0.6334600000000001,0.2578790000000001,0.2574135000000001,0.021097656897327396
1565,-0.7069699999999998,0.25740399999999997,0.25693849999999996,0.023112948925117963
1566,-0.76819,0.2569290000000001,0.25646350000000007,0.019130418288114015
1567,-0.7798200000000002,0.25645399999999996,0.25598849999999995,0.016552624871546868
1568,-0.5779399999999999,0.25597900000000007,0.25551350000000006,0.022722285165509674
1569,-0.6374200000000002,0.25550399999999995,0.25503850000000006,0.022979719991562886
1570,-0.5542900000000002,0.25502900000000006,0.25456350000000005,0.01944481113459915
1571,-0.6728400000000001,0.25455399999999995,0.25408850000000005,0.019725049248954747
1572,-0.75825,0.25407900000000005,0.25361350000000005,0.018761934757058042
1573,-0.5485700000000001,0.25360399999999994,0.25313850000000004,0.02040086728637107
1574,-0.72423,0.25312900000000005,0.25266350000000004,0.02368077711202204
1575,-0.7630100000000001,0.25265400000000005,0.25218850000000004,0.02080768499581609
1576,-0.8467200000000001,0.25217900000000004,0.25171350000000003,0.025598912528075744
1577,-0.6506199999999999,0.25170400000000004,0.25123850000000003,0.023983370217029006
1578,-0.5548900000000001,0.25122900000000004,0.25076350000000003,0.020857213857816533
1579,-0.9890799999999995,0.25075400000000003,0.2502885,0.020276851986855037
1580,-0.5805100000000001,0.25027900000000003,0.24981350000000002,0.021493504707468674
1581,-0.6718800000000001,0.24980400000000003,0.24933850000000002,0.02363596378127113
1582,-0.6314700000000001,0.24932900000000002,0.24886350000000002,0.025012499894655774
1583,-0.8236500000000002,0.24885400000000002,0.2483885,0.01592655367887346
1584,-0.77441,0.24837900000000002,0.2479135,0.02043282207741868
1585,-0.9167900000000002,0.247904,0.2474385,0.018543962534458842
1586,-0.8795099999999996,0.247429,0.2469635,0.018193988515704404
1587,-0.6866600000000002,0.246954,0.2464885,0.0192156268315739
1588,-0.7682899999999998,0.246479,0.2460135,0.024479277208447458
1589,-0.8040600000000001,0.246004,0.2455385,0.01849848084995756
1590,-0.4905600000000001,0.245529,0.2450635000000001,0.01943695751193445
1591,-0.6615700000000002,0.245054,0.2445885,0.018829433390928896
1592,-0.74401,0.244579,0.2441135000000001,0.02013328972592717
1593,-0.6972300000000001,0.244104,0.24363849999999998,0.021384499700798188
1594,-0.7214600000000001,0.24362899999999998,0.2431635000000001,0.017517025923298207
1595,-0.7971000000000003,0.24315399999999998,0.24268849999999997,0.019080812882166356
1596,-0.6667499999999998,0.2426790000000001,0.24221350000000008,0.018483275569742545
1597,-0.79248,0.24220400000000009,0.24173849999999997,0.019119869367277716
1598,-0.7383900000000002,0.24172900000000008,0.24126350000000008,0.021120554535882546
1599,-0.8502500000000001,0.24125400000000008,0.24078849999999996,0.021722711934125984
1600,-0.6174300000000001,0.24077900000000008,0.24031350000000007,0.023931401345180348
1601,-1.0102,0.24030400000000007,0.23983849999999995,0.03033523933889228
1602,-0.6134200000000001,0.23982900000000007,0.23936350000000006,0.021137694748322246
1603,-0.8093100000000002,0.23935400000000007,0.23888849999999995,0.026064191608456896
1604,-0.6809000000000002,0.23887900000000006,0.23841350000000006,0.016670414949185215
1605,-0.5985400000000002,0.23840400000000006,0.23793849999999994,0.018711190345929937
1606,-0.77696,0.23792900000000006,0.23746350000000005,0.021996860119979828
1607,-0.5949700000000001,0.23745400000000005,0.23698849999999994,0.023259729227866045
1608,-0.69183,0.23697900000000005,0.23651350000000004,0.018833878088335042
1609,-0.60438,0.23650400000000005,0.23603850000000004,0.021361048331600616
1610,-0.6387499999999999,0.23602900000000004,0.23556350000000004,0.021067953743913678
1611,-0.7305400000000001,0.23555400000000004,0.23508850000000003,0.02042800389492186
1612,-0.81734,0.23507900000000004,0.23461350000000003,0.022921593255887274
1613,-0.7720799999999999,0.23460400000000003,0.23413850000000003,0.025761391107225792
1614,-0.8546499999999995,0.23412900000000003,0.23366350000000002,0.02215378238586709
1615,-0.8013300000000001,0.23365400000000003,0.23318850000000002,0.02362828267927398
1616,-0.85647,0.23317900000000003,0.23271350000000002,0.02242829784983769
1617,-0.78008,0.23270400000000013,0.23223850000000001,0.022654696562676692
1618,-0.7748200000000003,0.23222900000000002,0.2317635,0.01953772409033263
1619,-0.7760999999999998,0.23175400000000013,0.23128850000000012,0.020231691945227795
1620,-0.6598299999999998,0.231279,0.2308135,0.018779783139470964
1621,-0.5928300000000001,0.23080400000000012,0.2303385000000001,0.018564479773194763
1622,-0.5972300000000001,0.230329,0.2298635,0.020760610583383823
1623,-0.8414199999999998,0.2298540000000001,0.2293885000000001,0.02465430526761338
1624,-0.6483899999999998,0.229379,0.2289135,0.021805626325076446
1625,-0.6884099999999999,0.2289040000000001,0.2284385000000001,0.02130942783143837
1626,-0.6931500000000002,0.228429,0.22796349999999999,0.02474761090852553
1627,-0.5104500000000001,0.2279540000000001,0.2274885000000001,0.0180347065339447
1628,-0.9032499999999999,0.227479,0.22701349999999998,0.019840957241831346
1629,-0.78241,0.2270040000000001,0.2265385000000001,0.02099074886617018
1630,-0.7152500000000002,0.22652899999999998,0.22606350000000008,0.016651275422918842
1631,-0.6403100000000002,0.2260540000000001,0.22558850000000008,0.025131196413130965
1632,-0.7132800000000001,0.22557899999999997,0.22511350000000008,0.025409343185601757
1633,-0.6507,0.22510400000000008,0.22463850000000007,0.016856650917907244
1634,-0.78033,0.22462899999999997,0.22416350000000007,0.024022262662183495
1635,-0.8837599999999997,0.22415400000000008,0.22368850000000007,0.019568717511137947
1636,-0.8647400000000001,0.22367900000000007,0.22321350000000006,0.016007565409818198
1637,-0.71697,0.22320400000000007,0.22273850000000006,0.01982158568192972
1638,-0.6533500000000001,0.22272900000000007,0.22226350000000006,0.02556950512691401
1639,-0.5954800000000001,0.22225400000000006,0.22178850000000006,0.013792783091485034
1640,-0.6824800000000002,0.22177900000000006,0.22131350000000005,0.019420098794507793
1641,-0.6671199999999999,0.22130400000000006,0.22083850000000005,0.02005939930197201
1642,-0.5968200000000001,0.22082900000000005,0.22036350000000005,0.022706737935804994
1643,-0.70962,0.22035400000000005,0.21988850000000004,0.0207988945330726
1644,-0.7491800000000002,0.21987900000000005,0.21941350000000004,0.020416209602262824
1645,-0.7550000000000001,0.21940400000000004,0.21893850000000004,0.019535068114637396
1646,-0.43999000000000005,0.21892900000000004,0.21846350000000003,0.019848160888650455
1647,-0.8431400000000001,0.21845400000000004,0.21798850000000003,0.022541344905039295
1648,-0.7682099999999996,0.21797900000000003,0.21751350000000003,0.02173775543051306
1649,-0.6658000000000001,0.21750400000000003,0.21703850000000002,0.01797359580930788
1650,-0.79561,0.21702900000000003,0.21656350000000002,0.022923608637647704
1651,-0.8907399999999999,0.21655400000000002,0.21608850000000013,0.019812262161285617
1652,-0.8970400000000002,0.21607900000000002,0.2156135,0.014903116597561166
1653,-0.95617,0.21560400000000002,0.21513850000000012,0.01644211531878682
1654,-0.5931600000000002,0.21512900000000001,0.2146635,0.022702004063467028
1655,-0.8409899999999998,0.214654,0.21418850000000011,0.01771861574437935
1656,-0.7923300000000001,0.214179,0.2137135,0.021726255003595724
1657,-0.6942199999999997,0.21370400000000012,0.2132385000000001,0.022671340836095625
1658,-0.7296300000000004,0.213229,0.2127635,0.017634497025283052
1659,-0.8753399999999996,0.2127540000000001,0.2122885000000001,0.01770628175145248
1660,-0.86717,0.212279,0.2118135,0.017522340610448738
1661,-0.7971100000000002,0.2118040000000001,0.2113385000000001,0.019571990513504715
1662,-0.845,0.211329,0.21086349999999998,0.020156203041842673
1663,-0.6098300000000002,0.2108540000000001,0.2103885000000001,0.021728025606716984
1664,-0.8056400000000001,0.21037899999999998,0.20991349999999998,0.0200970025814604
1665,-0.5568900000000001,0.2099040000000001,0.20943850000000008,0.021416793463286014
1666,-0.5966199999999999,0.20942899999999998,0.20896349999999997,0.017930310463998466
1667,-0.7455699999999997,0.20895400000000008,0.20848850000000008,0.017674930978682824
1668,-0.6408200000000001,0.20847899999999997,0.20801349999999996,0.020103192461829168
1669,-0.74444,0.20800400000000008,0.20753850000000007,0.018563969605311287
1670,-0.8051799999999997,0.20752899999999996,0.20706350000000007,0.021015409287938384
1671,-0.65448,0.20705400000000007,0.20658850000000006,0.019200362297851825
1672,-1.0274700000000003,0.20657899999999996,0.20611350000000006,0.017337469582853374
1673,-0.49277,0.20610400000000006,0.20563850000000006,0.01983004284411436
1674,-1.0084299999999997,0.20562899999999995,0.20516350000000005,0.018359876322501804
1675,-0.9147799999999998,0.20515400000000006,0.20468850000000005,0.019820640869438647
1676,-0.8704999999999995,0.20467900000000006,0.20421350000000005,0.02064619321274222
1677,-0.5969200000000001,0.20420400000000005,0.20373850000000004,0.018307525014533893
1678,-0.9659699999999999,0.20372900000000005,0.20326350000000004,0.020923719832790084
1679,-0.9287199999999999,0.20325400000000005,0.20278850000000004,0.01947875753743574
1680,-0.6930400000000003,0.20277900000000004,0.20231350000000003,0.016416752211443963
1681,-0.78729,0.20230400000000004,0.20183850000000003,0.01792513101885561
